endTime,artistName,trackName,msPlayed
2023-12-04 15:09,Chet Atkins,Jam Man,199493
2023-12-04 15:13,Tom Waits,The Ghosts Of Saturday Night (After Hours At Napoleone's Pizza House),197040
2023-12-04 15:17,Béla Fleck and the Flecktones,The Sinister Minister,276986
2023-12-04 15:18,Mahavishnu Orchestra,Miles Beyond,1564
2023-12-04 15:18,Bill Frisell,Pipeline,37909
2023-12-04 15:24,Santana,Song of the Wind,368200
2023-12-04 15:32,John McLaughlin,Peace One,438459
2023-12-04 15:37,Mulatu Astatke,Yèkèrmo Sèw,253386
2023-12-04 15:42,The Dave Brubeck Quartet,Take Five,324133
2023-12-04 15:45,Creedence Clearwater Revival,Travelin' Band,127493
2023-12-04 15:49,Creedence Clearwater Revival,Before You Accuse Me,206560
2023-12-04 15:56,Creedence Clearwater Revival,Ramble Tamble,431226
2023-12-04 15:59,Creedence Clearwater Revival,Fortunate Son,140773
2023-12-04 16:02,Creedence Clearwater Revival,Up Around The Bend - Live In Amsterdam 9-10-71,161786
2023-12-04 16:02,Creedence Clearwater Revival,Ooby Dooby,14239
2023-12-04 16:02,Creedence Clearwater Revival,Travelin' Band - Remake Take,1624
2023-12-04 16:05,Creedence Clearwater Revival,Bad Moon Rising,141600
2023-12-04 16:08,Creedence Clearwater Revival,Down On The Corner,166280
2023-12-04 16:11,Creedence Clearwater Revival,Up Around The Bend,159172
2023-12-04 16:14,Creedence Clearwater Revival,Run Through The Jungle,185106
2023-12-04 16:18,Creedence Clearwater Revival,Proud Mary,187213
2023-12-04 16:21,Creedence Clearwater Revival,Who'll Stop The Rain,147279
2023-12-04 16:34,Creedence Clearwater Revival,Have You Ever Seen The Rain,137617
2023-12-04 16:44,Triumvirat,The Capitol Of Power,193236
2023-12-04 16:45,Osanna,Stanza città,1224
2023-12-04 16:45,Triumvirat,Million Dollars - Edit / Digital Remaster,3576
2023-12-04 16:46,Premiata Forneria Marconi,Introduzione,69720
2023-12-04 16:46,Gentle Giant,Three Friends,19546
2023-12-04 16:47,Museo Rosenbach,Zarathustra- Al Di La Del Bene E,18467
2023-12-04 16:51,Premiata Forneria Marconi,Generale,258000
2023-12-04 17:02,Premiata Forneria Marconi,Il banchetto,11506
2023-12-04 18:21,Miles Davis,"Sanctuary (feat. Wayne Shorter, Bennie Maupin, John McLaughlin, Chick Corea, Joe Zawinul, Dave Holland & Harvey Brooks)",656426
2023-12-04 18:26,Miles Davis,"John McLaughlin (feat. Wayne Shorter, Bennie Maupin, John McLaughlin, Chick Corea, Joe Zawinul, Dave Holland & Harvey Brooks)",262706
2023-12-04 18:46,Miles Davis,Pharaoh's Dance,1204066
2023-12-04 18:47,Miles Davis,"Freddie Freeloader (feat. John Coltrane, Cannonball Adderley, Wynton Kelly & Paul Chambers)",14066
2023-12-04 18:47,Frédéric Chopin,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",1101
2023-12-04 18:52,Aram Khachaturian,Gayane Suite No. 3: IV. Gayane's Adagio,296373
2023-12-04 18:55,Mason Williams,Classical Gas,184800
2023-12-04 19:14,Terry Riley,A Rainbow in the Curved Air - Instrumental,1119333
2023-12-04 19:17,Erik Satie,3 Gymnopédies: Gymnopedie No. 1,159333
2023-12-04 19:17,René Aubry,La grande cascade,15938
2023-12-04 19:20,Erik Satie,"Satie / Orch. Debussy: 3 Gymnopédies: No. 1, Lent et douloureux",184871
2023-12-04 19:36,Philip Glass,The Grid,896066
2023-12-04 19:47,Al Di Meola,"Mediterranean Sundance / Rio Ancho - Live at Warfield Theatre, San Francisco, CA - December 5, 1980",691306
2023-12-04 20:37,Miles Davis,Concierto de Aranjuez: Adagio,980506
2023-12-04 20:41,Stanley Myers,Cavatina,188666
2023-12-04 20:43,Terry Riley,M - Music I - Inside C - Curved E-Entrances,131213
2023-12-04 20:45,Paul Mauriat,Love Is Blue - Remastered,153613
2023-12-04 20:49,The Beach Boys,Lady Lynda - Remastered 2000,239240
2023-12-04 20:50,René Aubry,Salento,9987
2023-12-04 20:58,Bill Evans,Peace Piece,404160
2023-12-04 21:02,Ennio Morricone,"The Good, The Bad and The Ugly - Il Buono, Il Brutto, Il Cattivo (Titles)",162386
2023-12-04 21:04,Terry Riley,Long Bus Ride,102076
2023-12-04 21:08,Penguin Cafe Orchestra,Perpetuum Mobile,269800
2023-12-04 21:10,Paco de Lucía,Rodrigo: Concierto De Aranjuez: 2. Adagio,105039
2023-12-04 21:14,Masayoshi Takanaka,蜃気楼の島へ,218000
2023-12-04 21:23,Masayoshi Takanaka,TROPIC BIRDS,530000
2023-12-04 21:26,Masayoshi Takanaka,トーキョーレギー,203962
2023-12-04 21:27,Masayoshi Takanaka,GOOD (BAD?) OLD DAYS,24158
2023-12-04 21:31,Masayoshi Takanaka,Chill Me Out,277000
2023-12-04 21:36,Masayoshi Takanaka,E. S. P.,251000
2023-12-04 21:36,Masayoshi Takanaka,SEXY DANCE,21783
2023-12-04 21:54,Shigeru Suzuki,コーラル・リーフ,3221
2023-12-05 06:10,Jean-Luc Ponty,New Country,184216
2023-12-05 06:12,Soft Machine,"Odds Bullets and Blades, Pt. I",138813
2023-12-05 06:20,Frank Zappa,Blessed Relief,479186
2023-12-05 06:23,Jeff Beck,Head for Backstage Pass,164173
2023-12-05 06:27,Frank Zappa,Regyptian Strut,253026
2023-12-05 06:30,Hatfield & The North,Going Up To People And Tinkling,145640
2023-12-05 06:32,Jean-Luc Ponty,Imaginary Voyage - Pt. I,142066
2023-12-05 06:34,Bill Bruford,One Of A Kind - Part One,140600
2023-12-05 06:36,Soft Machine,The Man Who Waved At Trains - 2022 Remaster,110960
2023-12-05 06:41,Frank Zappa,Zoot Allures,256186
2023-12-05 06:44,Focus,Janis,73028
2023-12-05 06:47,Focus,Moving Waves,162586
2023-12-05 07:10,Focus,Eruption,1382360
2023-12-05 07:14,Focus,Early Birth,173800
2023-12-05 07:21,Focus,Hocus Pocus - Extended Version,402560
2023-12-05 07:25,Focus,Sylvia,211733
2023-12-05 07:28,Focus,Love Remembered,169400
2023-12-05 07:31,Focus,Le Clochard,120986
2023-12-05 07:35,Focus,Focus II,243666
2023-12-05 07:39,Focus,Mother Focus,184693
2023-12-05 07:42,Focus,Janis,188106
2023-12-05 07:46,Focus,Hocus Pocus - Original Single Version,192261
2023-12-05 07:46,Focus,Delitae Musicae,229
2023-12-05 07:48,East Of Eden,Habibi Baby,41291
2023-12-05 08:02,East Of Eden,Leaping Beauties for Rudy,94561
2023-12-05 08:06,East Of Eden,Isadora,272786
2023-12-05 08:15,East Of Eden,Gum Arabic,497386
2023-12-05 08:21,East Of Eden,Nymphenburger,375693
2023-12-05 08:25,East Of Eden,Uno Transito Clapori,11488
2023-12-05 08:25,East Of Eden,Communion,242653
2023-12-05 08:28,Sadja,Sadja,172426
2023-12-05 08:29,Embryo,Eva's Zimmer,49013
2023-12-05 08:32,Embryo,Imelaku 1,150680
2023-12-05 08:37,Embryo,Revolution - Remastered,275573
2023-12-05 08:41,Embryo,Gnawa Taxi,192587
2023-12-05 08:45,Graham Nash,Better Days,230173
2023-12-05 08:45,Grateful Dead,Box of Rain - 2013 Remaster,841
2023-12-05 08:45,Grateful Dead,Morning Dew - 2013 Remaster,3652
2023-12-05 08:45,Pink Floyd,Wots ... Uh The Deal - 2011 Remastered Version,4731
2023-12-05 08:48,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,124693
2023-12-05 08:58,Love,Alone Again Or - 2015 Remaster,5580
2023-12-05 10:43,East Of Eden,Gum Arabic,1530
2023-12-05 10:54,Miles Davis,"Spanish Key (feat. Wayne Shorter, Bennie Maupin, John McLaughlin, Chick Corea, Joe Zawinul, Dave Holland & Harvey Brooks)",43797
2023-12-05 11:23,Miles Davis,"Spanish Key (feat. Wayne Shorter, Bennie Maupin, John McLaughlin, Chick Corea, Joe Zawinul, Dave Holland & Harvey Brooks)",3879
2023-12-05 11:23,Pink Floyd,Fearless - 2011 Remastered Version,2794
2023-12-05 11:31,Ultimate Spinach,(BALLAD OF) THE HIP DEATH GODDESS,494933
2023-12-05 11:41,Yes,Siberian Khatru - 2003 Remaster,532946
2023-12-05 11:46,Kaleidoscope,Egyptian Garden,1352
2023-12-05 11:46,Jethro Tull,Teacher - Single Mix; 2001 Remaster,3633
2023-12-05 11:46,The Rolling Stones,Moonlight Mile - 2009 Mix,1237
2023-12-05 11:46,T. Rex,Get It On,262613
2023-12-05 11:46,The Doors,The Crystal Ship,1022
2023-12-05 11:52,Peter Green,Slabo Day,309160
2023-12-05 11:57,Premiata Forneria Marconi,Generale,258000
2023-12-05 11:59,Fleetwood Mac,Never Going Back Again - 2004 Remaster,134400
2023-12-05 12:01,The Rolling Stones,Jumpin' Jack Flash,35423
2023-12-05 12:06,Fabrizio De André,Andrea - Live in Genova 03/01/1979,341773
2023-12-05 12:08,Premiata Forneria Marconi,Impressioni di settembre,56634
2023-12-05 12:11,Premiata Forneria Marconi,Worlds Beyond - English version,197560
2023-12-05 12:20,Premiata Forneria Marconi,Il banchetto,519333
2023-12-05 12:26,Premiata Forneria Marconi,È festa,292346
2023-12-05 12:33,Premiata Forneria Marconi,Appena un po',463826
2023-12-05 12:36,Premiata Forneria Marconi,Per un amico,127029
2023-12-05 12:43,King Crimson,Red,375748
2023-12-05 12:56,King Crimson,Starless,744568
2023-12-05 12:56,King Crimson,Providence,8593
2023-12-05 13:08,King Crimson,"Moonchild - Including ""The Dream"" and ""The Illusion""",732807
2023-12-05 13:16,King Crimson,One More Red Nightmare,430078
2023-12-05 13:17,King Crimson,Starless (live in Central Park) [Bonus Track],9333
2023-12-05 13:17,King Crimson,Improv: Providence (full version) [Bonus Track],1195
2023-12-05 13:17,King Crimson,Book Of Saturday,13520
2023-12-05 13:21,Mahavishnu Orchestra,Cosmic Strut,208097
2023-12-05 13:26,Frank Zappa,It Must Be A Camel,317226
2023-12-05 13:30,Frank Zappa,Sleep Dirt,200760
2023-12-05 13:41,Miles Davis,Miles Runs the Voodoo Down,53507
2023-12-05 14:15,Miles Davis,Miles Runs the Voodoo Down,1173
2023-12-05 14:15,Masayoshi Takanaka,蜃気楼の島へ,74455
2023-12-05 14:18,Masayoshi Takanaka,蜃気楼の島へ,143607
2023-12-05 14:23,Masayoshi Takanaka,トーキョーレギー,260333
2023-12-05 14:24,Masayoshi Takanaka,TROPIC BIRDS,43533
2023-12-05 14:34,Masayoshi Takanaka,BRASILIAN SKIES,19372
2023-12-05 15:39,Premiata Forneria Marconi,È festa,292346
2023-12-05 15:42,Soft Machine,Joy Of A Toy,169546
2023-12-05 15:44,Frank Zappa,Father O'Blivion,137653
2023-12-05 15:50,Premiata Forneria Marconi,Generale,258000
2023-12-05 16:02,King Crimson,Starless,744568
2023-12-05 16:17,Miles Davis,Miles Runs the Voodoo Down,841746
2023-12-05 16:25,Frank Zappa,Sleep Dirt,1263
2023-12-05 16:25,King Crimson,"Moonchild - Including ""The Dream"" and ""The Illusion""",1060
2023-12-05 16:25,Colosseum,Butty's Blues,403866
2023-12-05 16:25,Miles Davis,"Spanish Key (feat. Wayne Shorter, Bennie Maupin, John McLaughlin, Chick Corea, Joe Zawinul, Dave Holland & Harvey Brooks)",1624
2023-12-05 16:25,Mahavishnu Orchestra,Cosmic Strut,3969
2023-12-05 16:32,Focus,Hocus Pocus - Extended Version,402560
2023-12-05 16:33,John McLaughlin,Don't Let The Dragon Eat Your Mother,4800
2023-12-05 16:42,King Crimson,One More Red Nightmare,430078
2023-12-05 16:43,Gong,Captain Capricorns Dream Saloon Radio Gnome Invisible,13854
2023-12-05 16:56,East Of Eden,Isadora,272786
2023-12-05 17:04,King Crimson,In The Wake Of Poseidon,476866
2023-12-05 17:08,Sadja,Sadja,172426
2023-12-05 17:28,Miles Davis,Pharaoh's Dance,1204066
2023-12-05 17:34,Ginger Baker,Brain Damage,289333
2023-12-05 17:40,East Of Eden,Nymphenburger - Remastered 1985,374906
2023-12-05 17:44,King Crimson,Fallen Angel,1412
2023-12-05 17:50,35007,Herd,344693
2023-12-05 17:54,35007,Vein,291106
2023-12-05 17:58,35007,Soulmachine,240440
2023-12-05 18:02,King Crimson,Starless,1766
2023-12-05 18:02,Sadja,Sadja,3994
2023-12-05 18:02,35007,Undo,19756
2023-12-05 18:02,35007,2225,133030
2023-12-05 18:19,Colosseum,The Valentyne Suite: January's Search / February's Valentyne / The Grass Is Always Greener,1012960
2023-12-05 18:20,Gong,Captain Capricorns Dream Saloon Radio Gnome Invisible,28983
2023-12-05 18:25,East Of Eden,Isadora,272786
2023-12-05 18:31,King Crimson,Fallen Angel,363155
2023-12-05 18:32,Frank Zappa,Father O'Blivion,7976
2023-12-05 18:35,Jean-Luc Ponty,New Country,188640
2023-12-05 18:39,Masayoshi Takanaka,蜃気楼の島へ,218000
2023-12-05 18:46,Focus,Hocus Pocus - Extended Version,402560
2023-12-05 18:51,Focus,Focus II,243666
2023-12-05 18:54,Premiata Forneria Marconi,Worlds Beyond - English version,197560
2023-12-05 19:03,King Crimson,In The Wake Of Poseidon,476866
2023-12-05 19:06,Focus,Janis,188106
2023-12-05 19:13,King Crimson,One More Red Nightmare,430078
2023-12-05 19:15,The Electric Prunes,I Had Too Much to Dream (Last Night),26832
2023-12-05 19:15,The Zombies,Road Runner,3469
2023-12-05 19:15,Colosseum,The Valentyne Suite: January's Search / February's Valentyne / The Grass Is Always Greener,11084
2023-12-05 19:20,Blind Faith,Presence Of The Lord,287426
2023-12-05 19:25,Jimi Hendrix,"Changes - Live At Fillmore East, 1970 / 50th Anniversary",311933
2023-12-05 19:32,Quicksilver Messenger Service,Fresh Air - Remastered,319586
2023-12-05 19:37,Blind Faith,Sea Of Joy,321800
2023-12-05 19:48,Jimi Hendrix,"Who Knows - Live At Fillmore East, 1970 / 50th Anniversary",576360
2023-12-05 19:52,Traffic,Light Up Or Leave Me Alone,288093
2023-12-05 21:01,Masayoshi Takanaka,TROPIC BIRDS,79257
2023-12-05 21:07,Masayoshi Takanaka,憧れのセーシェル諸島,368013
2023-12-05 21:08,Masayoshi Takanaka,サヨナラ・・・・・・FUJIさん,18517
2023-12-05 21:12,Masayoshi Takanaka,E. S. P.,251000
2023-12-05 21:15,Masayoshi Takanaka,OH! TENGO SUERTE,114219
2023-12-05 21:15,Udo Lindenberg,Komet,13330
2023-12-05 21:15,Miley Cyrus,Flowers,13384
2023-12-05 21:15,Eminem,Mockingbird,8387
2023-12-05 21:16,Peter Fox,Zukunft Pink (feat. Inéz),14405
2023-12-05 21:16,Apache 207,Breaking your heart,22228
2023-12-05 21:22,Creedence Clearwater Revival,Lookin' Out My Back Door,3564
2023-12-05 21:29,Jasper van't Hofs Pili Pili,Pili Pili - New Version,427160
2023-12-05 21:30,The Unknown Cases,Masimbabele,5966
2023-12-05 21:30,Jasper van't Hofs Pili Pili,Fingerlips,944
2023-12-05 21:30,Jasper van't Hofs Pili Pili,Be In Two Minds,2586
